geo_key_id,geo_type,geo_value
1147,county,36009
1148,county,36011
1149,county,36013
1150,county,36015
1151,county,36017
1152,county,36019
1153,county,36021
1154,county,36023
1155,county,36025
1156,county,36027
1157,county,36029
1158,county,36031
1159,county,36033
1160,county,36035
1161,county,36037
1162,county,36039
2162,county,36041
1163,county,36043
1164,county,36045
1165,county,36047
1166,county,36049
1167,county,36051
1168,county,36053
1169,county,36055
1170,county,36057
1171,county,36059
1172,county,36061
1173,county,36063
1174,county,36065
1175,county,36067
1176,county,36069
1177,county,36071
1178,county,36073
1179,county,36075
1180,county,36077
1181,county,36079
1182,county,36081
1183,county,36083
1184,county,36085
1185,county,36087
1186,county,36089
1187,county,36091
1188,county,36093
1189,county,36095
1190,county,36097
1191,county,36099
1192,county,36101
1193,county,36103
1194,county,36105
1195,county,36107
1196,county,36109
1197,county,36111
1198,county,36113
1199,county,36115
1200,county,36117
1201,county,36119
1202,county,36121
1203,county,36123
1204,county,37000
1205,county,37001
1206,county,37003
1207,county,37005
1208,county,37007
1209,county,37009
1210,county,37011
1211,county,37013
1212,county,37015
1213,county,37017
1214,county,37019
1215,county,37021
1216,county,37023
1217,county,37025
1218,county,37027
1219,county,37029
1220,county,37031
1221,county,37033
1222,county,37035
1223,county,37037
1224,county,37039
1225,county,37041
1226,county,37043
1227,county,37045
1228,county,37047
1229,county,37049
1230,county,37051
1231,county,37053
1232,county,37055
1233,county,37057
1234,county,37059
1235,county,37061
1236,county,37063
1237,county,37065
1238,county,37067
1239,county,37069
1240,county,37071
2266,county,37073
2096,county,37075
1241,county,37077
1242,county,37079
1243,county,37081
1244,county,37083
1245,county,37085
1246,county,37087
1247,county,37089
1248,county,37091
1249,county,37093
2425,county,37095
1250,county,37097
1251,county,37099
1252,county,37101
1253,county,37103
4146,county,37105
4164,county,37107
4129,county,37109
1254,county,37111
1255,county,37113
1256,county,37115
1257,county,37117
1258,county,37119
2267,county,37121
1259,county,37123
1260,county,37125
1261,county,37127
1262,county,37129
1263,county,37131
1264,county,37133
1265,county,37135
1266,county,37137
4175,county,37139
1267,county,37141
4808,county,37143
1268,county,37145
1269,county,37147
1270,county,37149
1271,county,37151
1272,county,37153
1273,county,37155
1274,county,37157
1275,county,37159
1276,county,37161
1277,county,37163
2268,county,37165
1278,county,37167
1279,county,37169
1280,county,37171
4809,county,37173
1281,county,37175
2269,county,37177
1282,county,37179
1283,county,37181
1284,county,37183
4810,county,37185
2270,county,37187
1285,county,37189
1286,county,37191
1287,county,37193
1288,county,37195
1289,county,37197
4811,county,37199
1290,county,38000
4812,county,38001
2085,county,38003
4813,county,38005
4814,county,38007
4815,county,38009
4816,county,38011
4817,county,38013
1291,county,38015
1292,county,38017
4818,county,38019
4819,county,38021
4820,county,38023
1293,county,38025
4821,county,38027
4822,county,38029
4823,county,38031
4824,county,38033
1294,county,38035
4825,county,38037
4826,county,38039
4827,county,38041
4828,county,38043
4829,county,38045
4830,county,38047
4831,county,38049
4832,county,38051
1295,county,38053
4833,county,38055
4834,county,38057
1296,county,38059
4835,county,38061
4836,county,38063
4837,county,38065
4838,county,38067
4839,county,38069
4840,county,38071
4841,county,38073
4842,county,38075
2426,county,38077
4843,county,38079
4844,county,38081
4845,county,38083
4846,county,38085
4847,county,38087
4147,county,38089
4848,county,38091
4097,county,38093
4849,county,38095
4850,county,38097
4851,county,38099
1297,county,38101
4852,county,38103
1298,county,38105
1299,county,39000
1300,county,39001
1301,county,39003
1302,county,39005
1303,county,39007
1304,county,39009
1305,county,39011
1306,county,39013
1307,county,39015
1308,county,39017
1309,county,39019
1310,county,39021
1311,county,39023
1312,county,39025
1313,county,39027
1314,county,39029
1315,county,39031
1316,county,39033
1317,county,39035
1318,county,39037
1319,county,39039
1320,county,39041
1321,county,39043
1322,county,39045
1323,county,39047
1324,county,39049
1325,county,39051
1326,county,39053
1327,county,39055
1328,county,39057
1329,county,39059
1330,county,39061
1331,county,39063
1332,county,39065
1333,county,39067
2316,county,39069
2450,county,39071
1334,county,39073
2062,county,39075
1335,county,39077
1336,county,39079
1337,county,39081
1338,county,39083
1339,county,39085
1340,county,39087
1341,county,39089
1342,county,39091
1343,county,39093
1344,county,39095
1345,county,39097
1346,county,39099
2080,county,39101
1347,county,39103
1348,county,39105
2317,county,39107
1349,county,39109
1350,county,39111
1351,county,39113
1352,county,39115
1353,county,39117
1354,county,39119
4853,county,39121
1355,county,39123
1356,county,39125
1357,county,39127
1358,county,39129
1359,county,39131
1360,county,39133
1361,county,39135
2318,county,39137
1362,county,39139
2038,county,39141
1363,county,39143
1364,county,39145
1365,county,39147
2361,county,39149
1366,county,39151
1367,county,39153
1368,county,39155
1369,county,39157
4148,county,39159
1370,county,39161
1371,county,39163
1372,county,39165
1373,county,39167
1374,county,39169
2427,county,39171
1375,county,39173
2271,county,39175
1376,county,40000
2065,county,40001
4854,county,40003
2272,county,40005
4855,county,40007
2125,county,40009
2081,county,40011
1377,county,40013
1378,county,40015
1379,county,40017
1380,county,40019
1381,county,40021
2451,county,40023
4856,county,40025
1382,county,40027
4857,county,40029
1383,county,40031
4858,county,40033
1384,county,40035
1385,county,40037
1386,county,40039
1387,county,40041
4859,county,40043
4860,county,40045
1388,county,40047
1389,county,40049
1390,county,40051
4861,county,40053
4862,county,40055
4863,county,40057
4864,county,40059
2273,county,40061
2219,county,40063
1391,county,40065
4865,county,40067
1392,county,40069
1393,county,40071
1394,county,40073
2362,county,40075
2400,county,40077
1395,county,40079
1396,county,40081
1397,county,40083
1398,county,40085
1399,county,40087
2319,county,40089
1400,county,40091
4866,county,40093
2189,county,40095
1401,county,40097
2401,county,40099
1402,county,40101
1403,county,40103
1404,county,40105
1405,county,40107
1406,county,40109
2113,county,40111
1407,county,40113
2190,county,40115
2363,county,40117
1408,county,40119
1409,county,40121
4130,county,40123
1410,county,40125
4867,county,40127
4868,county,40129
1411,county,40131
1412,county,40133
1413,county,40135
1414,county,40137
2163,county,40139
4869,county,40141
1415,county,40143
1416,county,40145
4114,county,40147
2274,county,40149
4870,county,40151
2275,county,40153
1417,county,41000
2191,county,41001
1418,county,41003
1419,county,41005
1420,county,41007
1421,county,41009
1422,county,41011
1423,county,41013
2164,county,41015
1424,county,41017
1425,county,41019
4871,county,41021
4872,county,41023
4873,county,41025
1426,county,41027
1427,county,41029
2484,county,41031
2477,county,41033
1428,county,41035
4874,county,41037
1429,county,41039
1430,county,41041
1431,county,41043
2364,county,41045
1432,county,41047
1433,county,41049
1434,county,41051
1435,county,41053
4875,county,41055
2402,county,41057
1436,county,41059
2100,county,41061
4876,county,41063
2039,county,41065
1437,county,41067
4877,county,41069
1438,county,41071
1439,county,42000
1440,county,42001
1441,county,42003
1442,county,42005
1443,county,42007
1444,county,42009
1445,county,42011
1446,county,42013
1447,county,42015
1448,county,42017
1449,county,42019
1450,county,42021
4878,county,42023
1451,county,42025
1452,county,42027
1453,county,42029
1454,county,42031
1455,county,42033
1456,county,42035
1457,county,42037
1458,county,42039
1459,county,42041
1460,county,42043
1461,county,42045
1462,county,42047
1463,county,42049
1464,county,42051
2365,county,42053
1465,county,42055
1466,county,42057
1467,county,42059
1468,county,42061
1469,county,42063
4879,county,42065
2054,county,42067
1470,county,42069
1471,county,42071
1472,county,42073
1473,county,42075
1474,county,42077
1475,county,42079
1476,county,42081
1477,county,42083
1478,county,42085
2075,county,42087
1479,county,42089
1480,county,42091
4880,county,42093
1481,county,42095
2165,county,42097
1482,county,42099
1483,county,42101
1484,county,42103
2073,county,42105
1485,county,42107
2366,county,42109
1486,county,42111
4881,county,42113
1487,county,42115
1488,county,42117
4172,county,42119
1489,county,42121
1490,county,42123
1491,county,42125
2070,county,42127
1492,county,42129
4177,county,42131
1493,county,42133
4105,county,44000
1494,county,44001
1495,county,44003
1496,county,44005
1497,county,44007
1498,county,44009
1499,county,45000
1500,county,45001
1501,county,45003
1502,county,45005
1503,county,45007
1504,county,45009
4882,county,45011
1505,county,45013
1506,county,45015
1507,county,45017
1508,county,45019
1509,county,45021
1510,county,45023
1511,county,45025
1512,county,45027
1513,county,45029
1514,county,45031
1515,county,45033
1516,county,45035
1517,county,45037
1518,county,45039
1519,county,45041
1520,county,45043
1521,county,45045
2055,county,45047
1522,county,45049
1523,county,45051
1524,county,45053
1525,county,45055
1526,county,45057
1527,county,45059
1528,county,45061
1529,county,45063
4883,county,45065
2403,county,45067
1530,county,45069
1531,county,45071
1532,county,45073
1533,county,45075
1534,county,45077
1535,county,45079
4884,county,45081
1536,county,45083
1537,county,45085
1538,county,45087
1539,county,45089
1540,county,45091
1541,county,46000
4885,county,46003
2428,county,46005
4886,county,46007
4887,county,46009
1542,county,46011
1543,county,46013
4888,county,46015
4889,county,46017
2040,county,46019
4890,county,46021
4891,county,46023
4892,county,46025
2126,county,46027
1544,county,46029
4893,county,46031
2320,county,46033
2321,county,46035
4894,county,46037
4895,county,46039
4896,county,46041
4897,county,46043
4898,county,46045
4899,county,46047
4900,county,46049
4901,county,46051
4902,county,46053
4903,county,46055
4904,county,46057
4905,county,46059
2485,county,46061
4906,county,46063
4907,county,46065
4908,county,46067
4909,county,46069
4910,county,46071
4911,county,46073
4912,county,46075
4913,county,46077
2276,county,46079
1545,county,46081
1546,county,46083
4914,county,46085
2478,county,46087
4915,county,46089
4916,county,46091
1547,county,46093
4917,county,46095
4918,county,46097
1548,county,46099
4919,county,46101
4920,county,46102
2220,county,46103
4921,county,46105
4922,county,46107
4923,county,46109
4924,county,46111
5394,county,46113
4925,county,46115
4926,county,46117
4927,county,46119
4928,county,46121
4929,county,46123
4930,county,46125
1549,county,46127
4931,county,46129
2277,county,46135
4932,county,46137
1550,county,47000
1551,county,47001
1552,county,47003
1553,county,47005
1554,county,47007
1555,county,47009
1556,county,47011
1557,county,47013
1558,county,47015
1559,county,47017
1560,county,47019
1561,county,47021
1562,county,47023
1563,county,47025
1564,county,47027
1565,county,47029
1566,county,47031
1567,county,47033
1568,county,47035
1569,county,47037
1570,county,47039
1571,county,47041
1572,county,47043
1573,county,47045
1574,county,47047
1575,county,47049
1576,county,47051
1577,county,47053
1578,county,47055
1579,county,47057
1580,county,47059
1581,county,47061
1582,county,47063
1583,county,47065
2367,county,47067
1584,county,47069
1585,county,47071
1586,county,47073
1587,county,47075
1588,county,47077
1589,county,47079
1590,county,47081
1591,county,47083
2322,county,47085
1592,county,47087
1593,county,47089
2323,county,47091
1594,county,47093
2404,county,47095
2405,county,47097
1595,county,47099
1596,county,47101
2324,county,47103
1597,county,47105
1598,county,47107
1599,county,47109
1600,county,47111
2166,county,47113
1601,county,47115
1602,county,47117
4106,county,47119
4933,county,47121
1603,county,47123
1604,county,47125
4934,county,47127
1605,county,47129
1606,county,47131
1607,county,47133
4935,county,47135
4936,county,47137
1608,county,47139
4115,county,47141
4149,county,47143
1609,county,47145
1610,county,47147
1611,county,47149
1612,county,47151
4937,county,47153
1613,county,47155
1614,county,47157
1615,county,47159
1616,county,47161
1617,county,47163
1618,county,47165
1619,county,47167
4938,county,47169
1620,county,47171
4939,county,47173
2192,county,47175
4150,county,47177
1621,county,47179
2278,county,47181
1622,county,47183
4170,county,47185
1623,county,47187
4107,county,47189
1624,county,48000
1625,county,48001
1626,county,48003
1627,county,48005
1628,county,48007
1629,county,48009
2141,county,48011
1630,county,48013
1631,county,48015
2406,county,48017
1632,county,48019
1633,county,48021
2279,county,48023
1634,county,48025
1635,county,48027
1636,county,48029
1637,county,48031
2167,county,48033
1638,county,48035
1639,county,48037
1640,county,48039
1641,county,48041
2452,county,48043
4940,county,48045
1642,county,48047
1643,county,48049
1644,county,48051
1645,county,48053
1646,county,48055
1647,county,48057
1648,county,48059
1649,county,48061
1650,county,48063
1651,county,48065
1652,county,48067
1653,county,48069
1654,county,48071
1655,county,48073
2325,county,48075
1656,county,48077
1657,county,48079
1658,county,48081
2479,county,48083
1659,county,48085
2326,county,48087
1660,county,48089
1661,county,48091
1662,county,48093
2327,county,48095
1663,county,48097
1664,county,48099
4941,county,48101
1665,county,48103
2280,county,48105
1666,county,48107
2453,county,48109
2061,county,48111
1667,county,48113
1668,county,48115
4942,county,48117
1669,county,48119
1670,county,48121
1671,county,48123
2193,county,48125
1672,county,48127
2454,county,48129
1673,county,48131
1674,county,48133
1675,county,48135
1676,county,48137
1677,county,48139
1678,county,48141
1679,county,48143
1680,county,48145
1681,county,48147
1682,county,48149
1683,county,48151
2486,county,48153
4943,county,48155
1684,county,48157
1685,county,48159
1686,county,48161
1687,county,48163
1688,county,48165
1689,county,48167
4944,county,48169
1690,county,48171
1691,county,48173
1692,county,48175
1693,county,48177
1694,county,48179
1695,county,48181
1696,county,48183
1697,county,48185
1698,county,48187
1699,county,48189
4945,county,48191
4946,county,48193
4947,county,48195
4948,county,48197
1700,county,48199
1701,county,48201
1702,county,48203
4949,county,48205
2221,county,48207
1703,county,48209
2487,county,48211
1704,county,48213
1705,county,48215
1706,county,48217
1707,county,48219
1708,county,48221
1709,county,48223
1710,county,48225
4176,county,48227
4950,county,48229
1711,county,48231
1712,county,48233
1713,county,48235
1714,county,48237
1715,county,48239
1716,county,48241
4951,county,48243
1717,county,48245
1718,county,48247
1719,county,48249
1720,county,48251
1721,county,48253
4952,county,48255
1722,county,48257
2168,county,48259
4953,county,48261
1723,county,48263
2108,county,48265
2455,county,48267
4954,county,48269
2407,county,48271
1724,county,48273
2456,county,48275
1725,county,48277
4955,county,48279
4956,county,48281
1726,county,48283
1727,county,48285
1728,county,48287
1729,county,48289
1730,county,48291
1731,county,48293
4957,county,48295
1732,county,48297
2127,county,48299
4958,county,48301
1733,county,48303
4959,county,48305
2109,county,48307
1734,county,48309
4960,county,48311
1735,county,48313
2368,county,48315
1736,county,48317
4961,county,48319
1737,county,48321
1738,county,48323
1739,county,48325
4962,county,48327
1740,county,48329
1741,county,48331
4963,county,48333
2169,county,48335
1742,county,48337
1743,county,48339
1744,county,48341
2041,county,48343
4964,county,48345
1745,county,48347
1746,county,48349
1747,county,48351
4965,county,48353
1748,county,48355
2369,county,48357
2114,county,48359
1749,county,48361
1750,county,48363
1751,county,48365
1752,county,48367
2170,county,48369
1753,county,48371
1754,county,48373
1755,county,48375
2194,county,48377
1756,county,48379
1757,county,48381
2480,county,48383
4966,county,48385
2021,county,48387
1758,county,48389
1759,county,48391
4967,county,48393
2171,county,48395
4173,county,48397
2056,county,48399
1760,county,48401
1761,county,48403
1762,county,48405
1763,county,48407
1764,county,48409
4968,county,48411
2495,county,48413
4969,county,48415
2281,county,48417
2370,county,48419
4970,county,48421
1765,county,48423
4971,county,48425
1766,county,48427
2195,county,48429
4972,county,48431
4973,county,48433
4974,county,48435
2496,county,48437
1767,county,48439
1768,county,48441
4975,county,48443
1769,county,48445
4976,county,48447
1770,county,48449
1771,county,48451
1772,county,48453
2128,county,48455
1773,county,48457
1774,county,48459
2142,county,48461
1775,county,48463
4977,county,48465
1776,county,48467
1777,county,48469
1778,county,48471
1779,county,48473
1780,county,48475
4978,county,48477
1781,county,48479
1782,county,48481
4979,county,48483
1783,county,48485
2064,county,48487
1784,county,48489
1785,county,48491
2328,county,48493
1786,county,48495
1787,county,48497
1788,county,48499
4980,county,48501
2282,county,48503
1789,county,48505
2408,county,48507
1790,county,49000
4981,county,49001
1791,county,49003
1792,county,49005
2488,county,49007
4982,county,49009
1793,county,49011
1794,county,49013
4983,county,49015
4984,county,49017
4985,county,49019
1795,county,49021
4986,county,49023
4987,county,49025
4988,county,49027
2196,county,49029
4989,county,49031
4990,county,49033
1796,county,49035
4991,county,49037
1797,county,49039
2283,county,49041
1798,county,49043
1799,county,49045
1800,county,49047
1801,county,49049
2284,county,49051
1802,county,49053
4992,county,49055
1803,county,49057
1804,county,50000
1805,county,50001
1806,county,50003
1807,county,50005
1808,county,50007
4993,county,50009
1809,county,50011
4101,county,50013
2074,county,50015
1810,county,50017
4102,county,50019
1811,county,50021
1812,county,50023
1813,county,50025
1814,county,50027
1815,county,51000
1816,county,51001
1817,county,51003
1818,county,51005
1819,county,51007
1820,county,51009
1821,county,51011
1822,county,51013
1823,county,51015
2092,county,51017
1824,county,51019
1825,county,51021
1826,county,51023
1827,county,51025
1828,county,51027
1829,county,51029
1830,county,51031
1831,county,51033
1832,county,51035
1833,county,51036
1834,county,51037
1835,county,51041
1836,county,51043
4994,county,51045
1837,county,51047
1838,county,51049
1839,county,51051
1840,county,51053
2457,county,51057
1841,county,51059
1842,county,51061
1843,county,51063
1844,county,51065
1845,county,51067
1846,county,51069
2285,county,51071
1847,county,51073
1848,county,51075
1849,county,51077
2458,county,51079
4995,county,51081
1850,county,51083
1851,county,51085
1852,county,51087
1853,county,51089
4996,county,51091
1854,county,51093
1855,county,51095
2172,county,51097
1856,county,51099
1857,county,51101
1858,county,51103
1859,county,51105
1860,county,51107
4151,county,51109
1861,county,51111
1862,county,51113
2409,county,51115
2057,county,51117
2371,county,51119
1863,county,51121
2429,county,51125
1864,county,51127
2286,county,51131
2410,county,51133
2411,county,51135
1865,county,51137
1866,county,51139
1867,county,51141
1868,county,51143
4997,county,51145
4998,county,51147
1869,county,51149
1870,county,51153
1871,county,51155
4999,county,51157
2197,county,51159
1872,county,51161
1873,county,51163
1874,county,51165
1875,county,51167
1876,county,51169
1877,county,51171
1878,county,51173
2042,county,51175
1879,county,51177
1880,county,51179
2430,county,51181
5000,county,51183
1881,county,51185
4131,county,51187
1882,county,51191
1883,county,51193
1884,county,51195
1885,county,51197
1886,county,51199
1887,county,51510
5395,county,51515
1888,county,51520
5001,county,51530
4132,county,51540
1889,county,51550
5002,county,51570
5003,county,51580
4152,county,51590
5004,county,51595
5005,county,51600
5006,county,51610
5007,county,51620
4165,county,51630
5008,county,51640
1890,county,51650
4133,county,51660
5009,county,51670
5010,county,51678
4116,county,51680
4153,county,51683
5011,county,51685
5012,county,51690
1891,county,51700
1892,county,51710
5013,county,51720
4169,county,51730
5014,county,51735
1893,county,51740
5015,county,51750
1894,county,51760
1895,county,51770
5016,county,51775
4166,county,51790
1896,county,51800
1897,county,51810
5017,county,51820
5018,county,51830
4154,county,51840
1898,county,53000
2412,county,53001
2489,county,53003
1899,county,53005
1900,county,53007
1901,county,53009
1902,county,53011
2490,county,53013
1903,county,53015
2222,county,53017
5019,county,53019
1904,county,53021
5020,county,53023
1905,county,53025
1906,county,53027
1907,county,53029
1908,county,53031
1909,county,53033
1910,county,53035
1911,county,53037
1912,county,53039
1913,county,53041
1914,county,53043
1915,county,53045
2372,county,53047
1916,county,53049
1917,county,53051
1918,county,53053
1919,county,53055
1920,county,53057
2329,county,53059
1921,county,53061
1922,county,53063
2173,county,53065
1923,county,53067
2373,county,53069
1924,county,53071
1925,county,53073
2330,county,53075
1926,county,53077
1927,county,54000
1928,county,54001
1929,county,54003
2043,county,54005
2331,county,54007
1930,county,54009
1931,county,54011
2332,county,54013
2374,county,54015
2333,county,54017
1932,county,54019
5021,county,54021
2044,county,54023
1933,county,54025
1934,county,54027
2129,county,54029
5022,county,54031
1935,county,54033
1936,county,54035
1937,county,54037
1938,county,54039
2375,county,54041
2174,county,54043
1939,county,54045
2175,county,54047
1940,county,54049
1941,county,54051
1942,county,54053
1943,county,54055
1944,county,54057
2376,county,54059
1945,county,54061
2045,county,54063
5023,county,54065
2130,county,54067
2498,county,54069
5024,county,54071
2377,county,54073
2131,county,54075
1946,county,54077
1947,county,54079
1948,county,54081
2058,county,54083
2459,county,54085
5025,county,54087
5026,county,54089
5027,county,54091
5028,county,54093
2095,county,54095
4155,county,54097
1949,county,54099
5029,county,54101
5030,county,54103
5031,county,54105
1950,county,54107
2431,county,54109
1951,county,55000
1952,county,55001
1953,county,55003
1954,county,55005
1955,county,55007
1956,county,55009
1957,county,55011
1958,county,55013
1959,county,55015
1960,county,55017
1961,county,55019
1962,county,55021
1963,county,55023
1964,county,55025
1965,county,55027
1966,county,55029
1967,county,55031
1968,county,55033
1969,county,55035
1970,county,55037
1971,county,55039
1972,county,55041
1973,county,55043
1974,county,55045
1975,county,55047
2223,county,55049
2413,county,55051
2046,county,55053
1976,county,55055
1977,county,55057
1978,county,55059
2047,county,55061
1979,county,55063
2176,county,55065
1980,county,55067
1981,county,55069
1982,county,55071
1983,county,55073
1984,county,55075
1985,county,55077
1986,county,55078
1987,county,55079
2378,county,55081
1988,county,55083
1989,county,55085
1990,county,55087
1991,county,55089
5032,county,55091
1992,county,55093
1993,county,55095
1994,county,55097
1995,county,55099
1996,county,55101
1997,county,55103
1998,county,55105
2086,county,55107
1999,county,55109
2460,county,55111
2000,county,55113
2001,county,55115
2002,county,55117
5033,county,55119
2334,county,55121
5034,county,55123
2224,county,55125
2003,county,55127
5035,county,55129
2004,county,55131
2005,county,55133
2006,county,55135
2007,county,55137
2008,county,55139
2009,county,55141
2010,county,56000
2011,county,56001
2012,county,56003
2013,county,56005
2014,county,56007
2198,county,56009
5036,county,56011
2015,county,56013
2287,county,56015
5037,county,56017
2461,county,56019
2016,county,56021
2288,county,56023
2017,county,56025
5038,county,56027
2225,county,56029
2226,county,56031
2018,county,56033
5039,county,56035
2019,county,56037
2020,county,56039
2094,county,56041
5040,county,56043
5041,county,56045
5412,county,60000
5334,county,60010
5411,county,60020
5335,county,60050
5378,county,66000
5250,county,66010
5380,county,69000
5377,county,69100
5251,county,69110
5252,county,69120
5246,county,70002
5247,county,70003
3237,county,72000
5253,county,72001
5254,county,72003
5255,county,72005
5256,county,72007
5257,county,72009
5258,county,72011
5259,county,72013
5260,county,72015
5261,county,72017
5262,county,72019
5263,county,72021
5264,county,72023
5265,county,72025
5266,county,72027
5267,county,72029
5268,county,72031
5269,county,72033
5270,county,72035
5271,county,72037
5272,county,72039
5273,county,72041
5274,county,72043
5275,county,72045
5276,county,72047
5277,county,72049
5278,county,72051
5279,county,72053
5280,county,72054
5281,county,72055
5282,county,72057
5283,county,72059
5284,county,72061
5285,county,72063
5286,county,72065
5287,county,72067
5288,county,72069
5289,county,72071
5290,county,72073
5291,county,72075
5292,county,72077
5293,county,72079
5294,county,72081
5295,county,72083
5296,county,72085
5297,county,72087
5298,county,72089
5299,county,72091
5300,county,72093
5301,county,72095
5302,county,72097
5303,county,72099
5304,county,72101
5305,county,72103
5306,county,72105
5307,county,72107
5308,county,72109
5309,county,72111
5310,county,72113
5311,county,72115
5312,county,72117
5313,county,72119
5314,county,72121
5315,county,72123
5316,county,72125
5317,county,72127
5318,county,72129
5319,county,72131
5320,county,72133
5321,county,72135
5322,county,72137
5323,county,72139
5324,county,72141
5325,county,72143
5326,county,72145
5327,county,72147
5328,county,72149
5329,county,72151
5330,county,72153
5413,county,72888
5414,county,72999
5379,county,78000
5331,county,78010
5332,county,78020
5333,county,78030
4223,dma,500
4224,dma,501
4225,dma,502
4226,dma,503
4227,dma,504
4228,dma,505
4229,dma,506
4230,dma,507
4231,dma,508
4232,dma,509
4233,dma,510
4234,dma,511
4235,dma,512
4236,dma,513
4237,dma,514
4238,dma,515
4239,dma,516
4240,dma,517
4241,dma,518
4242,dma,519
4243,dma,520
4244,dma,521
4245,dma,522
4246,dma,523
4247,dma,524
4248,dma,525
4249,dma,526
4250,dma,527
4251,dma,528
4252,dma,529
4253,dma,530
4254,dma,531
4255,dma,532
4256,dma,533
4257,dma,534
4258,dma,535
4259,dma,536
4260,dma,537
4261,dma,538
4262,dma,539
4263,dma,540
4264,dma,541
4265,dma,542
4266,dma,543
4267,dma,544
4268,dma,545
4269,dma,546
4270,dma,547
4271,dma,548
4272,dma,549
4273,dma,550
4274,dma,551
4275,dma,552
4276,dma,553
4277,dma,554
4278,dma,555
4279,dma,556
4280,dma,557
4281,dma,558
4282,dma,559
4283,dma,560
4284,dma,561
4285,dma,563
4286,dma,564
4287,dma,565
4288,dma,566
4289,dma,567
4290,dma,569
4291,dma,570
4292,dma,571
4293,dma,573
4294,dma,574
4295,dma,575
4296,dma,576
4297,dma,577
4298,dma,581
4299,dma,582
4300,dma,583
4301,dma,584
4302,dma,588
4303,dma,592
4304,dma,596
4305,dma,597
4306,dma,598
4307,dma,600
4308,dma,602
4309,dma,603
4310,dma,604
4311,dma,605
4312,dma,606
4313,dma,609
4314,dma,610
4315,dma,611
4316,dma,612
4317,dma,613
4318,dma,616
4319,dma,617
4320,dma,618
4321,dma,619
4322,dma,622
4323,dma,623
4324,dma,624
4325,dma,625
4326,dma,626
4327,dma,627
4328,dma,628
4329,dma,630
4330,dma,631
4331,dma,632
4332,dma,633
4333,dma,634
4334,dma,635
4335,dma,636
4336,dma,637
4337,dma,638
4338,dma,639
4339,dma,640
4340,dma,641
4341,dma,642
4342,dma,643
4343,dma,644
4344,dma,647
4345,dma,648
4346,dma,649
4347,dma,650
4348,dma,651
4349,dma,652
4350,dma,656
4351,dma,657
4352,dma,658
4353,dma,659
4354,dma,661
4355,dma,662
4356,dma,669
4357,dma,670
4358,dma,671
4359,dma,673
4360,dma,675
4361,dma,676
4362,dma,678
4363,dma,679
4364,dma,682
4365,dma,686
4366,dma,687
4367,dma,691
4368,dma,692
4369,dma,693
4370,dma,698
4371,dma,702
4372,dma,705
4373,dma,709
4374,dma,710
4375,dma,711
4376,dma,716
4377,dma,717
4378,dma,718
4379,dma,722
4380,dma,724
4381,dma,725
4382,dma,734
4383,dma,736
4384,dma,737
4385,dma,740
4386,dma,743
4387,dma,744
4388,dma,745
4389,dma,746
4390,dma,747
4391,dma,749
4392,dma,751
4393,dma,752
4394,dma,753
4395,dma,754
4396,dma,755
4397,dma,756
4398,dma,757
4399,dma,758
4400,dma,759
4401,dma,760
4402,dma,762
4403,dma,764
4404,dma,765
4405,dma,766
4406,dma,767
4407,dma,770
4408,dma,771
4409,dma,773
4410,dma,789
4411,dma,790
4412,dma,798
4413,dma,800
4414,dma,801
4415,dma,802
4416,dma,803
4417,dma,804
4418,dma,807
4419,dma,810
4420,dma,811
4421,dma,813
4422,dma,819
4423,dma,820
4424,dma,821
4425,dma,825
4426,dma,828
4427,dma,839
4428,dma,855
4429,dma,862
4430,dma,866
4431,dma,868
4432,dma,881
5396,hhs,1
5397,hhs,10
5398,hhs,2
5399,hhs,3
5400,hhs,4
5401,hhs,5
5402,hhs,6
5403,hhs,7
5404,hhs,8
5405,hhs,9
2500,hrr,1
2501,hrr,10
2502,hrr,101
2503,hrr,102
2504,hrr,103
2505,hrr,104
2506,hrr,105
2507,hrr,106
2508,hrr,107
2509,hrr,109
2510,hrr,11
2511,hrr,110
2512,hrr,111
2513,hrr,112
2514,hrr,113
2515,hrr,115
2516,hrr,116
2517,hrr,118
2518,hrr,119
2519,hrr,12
2520,hrr,120
2521,hrr,122
2522,hrr,123
2523,hrr,124
2524,hrr,127
2525,hrr,129
2526,hrr,130
2527,hrr,131
2528,hrr,133
2529,hrr,134
2530,hrr,137
2531,hrr,139
2532,hrr,14
2533,hrr,140
2534,hrr,141
2535,hrr,142
2536,hrr,144
2537,hrr,145
2538,hrr,146
2539,hrr,147
2540,hrr,148
2541,hrr,149
2542,hrr,15
2543,hrr,150
2544,hrr,151
2545,hrr,152
2546,hrr,154
2547,hrr,155
2548,hrr,156
2549,hrr,158
2550,hrr,16
2551,hrr,161
2552,hrr,163
2553,hrr,164
2554,hrr,166
2555,hrr,170
2556,hrr,171
2557,hrr,172
2558,hrr,173
2559,hrr,175
2560,hrr,179
2561,hrr,18
2562,hrr,180
2563,hrr,181
2564,hrr,183
2565,hrr,184
2566,hrr,185
2567,hrr,186
2568,hrr,187
2569,hrr,188
2570,hrr,19
2571,hrr,190
2572,hrr,191
2573,hrr,192
2574,hrr,193
2575,hrr,194
2576,hrr,195
2577,hrr,196
2578,hrr,197
2579,hrr,2
2580,hrr,200
2581,hrr,201
2582,hrr,203
2583,hrr,204
2584,hrr,205
2585,hrr,207
2586,hrr,208
2587,hrr,209
